"id","text","lat","lon","in_country","gazref","feature_type","pop_size","geom","poly","ptype"
214,"Grassmarket",55.9474,-3.196,NULL,"pg5061",NULL,NULL,"0101000020E6100000C520B072689109C07E1D386744F94B40",NULL,NULL
215,"West Port",55.9464,-3.1999,NULL,"pg12620",NULL,NULL,"0101000020E610000061C3D32B659909C09A779CA223F94B40",NULL,NULL
216,"Bruntsfield Links",55.9409752,-3.1985839,NULL,"pg1548",NULL,NULL,"0101000020E6100000DA18E027B39609C06C2C17E071F84B40","0103000020E61000000100000057000000DA18E027B39609C06C2C17E071F84B40D468CDEA789709C0CA98710976F84B40E452F06F2B9809C0FD3D67C17AF84B40F63AF3BC659809C07F164B917CF84B40E7A2C629DF9809C0EE91729C80F84B4045C318479B9909C055E2957F88F84B403EB95CB34B9A09C01536035C90F84B405BC933D4CD9A09C07D303A6A96F84B406CCB25FA219B09C07CDC12149AF84B40BB78E4B44C9B09C064B4E96399F84B40625CBBFE6E9B09C06544584398F84B40AFACD96F929B09C0A7AFE76B96F84B4044392C68B59B09C0A26EB1EC93F84B40DD280D90C39B09C0210C97B091F84B40A0466B56C79B09C05254EC1E8FF84B4070010DDBBB9B09C084A8B17389F84B407813D78C679B09C00D946F1173F84B40AE354A4D719B09C0D1F1875572F84B4027F49FDA859B09C07836F5CB71F84B401E65694C2DA009C0AACC391D6DF84B401831A2A30BA009C0713381C75CF84B409B0FBEE60BA009C078865FA05AF84B40F6DF394A14A009C0BBF1EEC858F84B40AC80311125A009C003907F0B57F84B40EC681CEA77A109C0032269DC40F84B40415CDEC1F4A209C06517B1F446F84B409EA6E03A10A309C0AE79FAAD42F84B40D4B0845A78A309C0C2493F8633F84B40CC272B86ABA309C02584FD8D2CF84B40A4703D0AD7A309C0FE028B0D27F84B40C2F28C2210A409C0607FC81121F84B40F3AE7AC03CA409C0F70890FC1CF84B408CF50D4C6EA409C04C2D003219F84B40BDCEE1B5A6A409C013C59A8015F84B406F66F4A3E1A409C0207FC40A12F84B40B6508DF227A509C02201FE840EF84B40FC54151A88A509C03636E0980AF84B40275CD94F10A609C0445266DE05F84B40B53D303663A709C033E43334F9F74B40E61E12BEF7A709C0B96466B0F3F74B4016DBA4A2B1A609C0D6123CCFE9F74B4097CBA1A06FA609C0309287CFE7F74B40ED4D67823CA609C0E9FF6673E6F74B40C92BC6AF0EA609C0673BF07BE5F74B401730DC14EAA409C0E7B63302E0F74B4019703BD972A309C030478FDFDBF74B40C56FAF71A2A209C0EA2A3817DAF74B4023BDA8DDAFA209C04AC91759D7F74B401381EA1F44A209C0092241A7D6F74B40EC33677DCAA109C09EFBBCF3D5F74B401ADD41EC4CA109C075F2D885D5F74B40F5CF78C7CEA009C0AB1F402BD5F74B4027D9EA724AA009C05D54E641D5F74B4004ECFE0CCA9F09C0812AC995D5F74B404A8CAF87409F09C0394AB956D6F74B40B754EFBAC89E09C0CEEFEA0BD7F74B401849168B3A9E09C02663C625D8F74B4029BA89B5539E09C0E4C924D9D9F74B4017BDAEBA699E09C05A982ABDDBF74B40D0DF3AB5E99E09C01E3B037EE8F74B40FCA71B28F09E09C0DC31D010E9F74B406ECB36267A9F09C0946EA69DF5F74B4035513A47D39F09C02B57D350FEF74B401034B09F0FA009C069EC01A903F84B40BBEEAD484CA009C02B1ECD4708F84B40C53071F5ADA009C0454772F90FF84B40651A4D2EC6A009C0207FC40A12F84B40D3CDB4B39EA009C0C06A1B3515F84B408F705AF0A29F09C00B41B39025F84B4058DD8F80769C09C040DEAB5626F84B40B63F619A339C09C05776662728F84B408E29B39CDF9B09C09D3699A729F84B404A2B195B639B09C0432D173B2BF84B403E50B868129609C07709980A3BF84B40A49295BABF9509C011E2CAD93BF84B404F5D54E6419509C0E748788C3CF84B40DA3631C96D9009C073EB7FCA42F84B402620819AB58F09C0B492567C43F84B4033880FECF88F09C00A53EF0456F84B40280EA0DFF78F09C0A5B09CCE5FF84B400827FD18CE9009C08CF2CCCB61F84B4084622B685A9209C055E7076465F84B40C6C1A563CE9309C030EB0FDE68F84B40E36A099EE79409C02E837BAF6BF84B402651D43EC29509C0DFC5562B6EF84B403387A4164A9609C09150E91670F84B40DA18E027B39609C06C2C17E071F84B40","land"
217,"Morningside",55.9274145,-3.2106492,NULL,"pg7627",NULL,NULL,"0101000020E6100000B36D07D968AF09C008ABB184B5F64B40","0103000020E6100000010000001C0000006518778368AD09C0660D839E72F64B4019B5B1C865B209C0ACB6515381F64B4077D7D9907FB609C0917648D686F64B4070C2CE5EC7B909C03BD3951980F64B40A2AD94AF15BE09C085460B2B70F64B40DB19017047C309C0393F6AB86DF64B401E0714A05CC909C0FFC5D8AE75F64B408E7340B73CCB09C07B12D89C83F64B40F4B74E6DBACF09C0415D4997A3F64B40141A2DACC0D509C01646C4DED5F64B40812F3B7AB2D109C0EF32688DE6F64B40F4D59F0E75B909C099F0F0434AF74B4034B09F0FE0AE09C03009BC3896F74B40B701E9AC60A509C03009BC3896F74B40657BE35AA3A409C08440D3B771F74B40279DED76629B09C0FC9353967CF74B400C73277DC69A09C029FA8DC069F74B4085C88E32879909C039BAA5304AF74B40B76A8DF7999909C090AA81412DF74B4052088959D49C09C07383A10E2BF74B40921DC0C7059C09C0DE205A2BDAF64B400BE42373769C09C00529C297D3F64B4078962023A0A209C02E292D12C9F64B40076EEEF9ABA109C01A52A0AA9DF64B406BB2EB83D1A109C0038B0D277AF64B40F2EB87D860A109C074B33F506EF64B40A397ACE529A609C077B17AD168F64B406518778368AD09C0660D839E72F64B40","suburb"
219,"Mons Meg",55.9487741,-3.2001579,NULL,"pg7518",NULL,NULL,"0101000020E6100000CF499462EC9909C05B65016E71F94B40",NULL,NULL
223,"Castle Street",55.9521,-3.2033,NULL,"pg2042",NULL,NULL,"0101000020E6100000E3361AC05BA009C0C442AD69DEF94B40",NULL,NULL
227,"North Bridge",55.9518,-3.1883,NULL,"pg8159",NULL,NULL,"0101000020E6100000C4B12E6EA38109C0992A1895D4F94B40",NULL,NULL
228,"Prince's Gardens",55.9497435,-3.2019502,NULL,"pg9125",NULL,NULL,"0101000020E6100000835D0311989D09C0560BEC3191F94B40","0103000020E6100000010000001C000000835D0311989D09C0560BEC3191F94B40FEC5223C909B09C09586753E97F94B40EA1AD24D079709C04D9539A7A3F94B407976F9D6879509C0211E8997A7F94B4006B75ACC749409C0D3D62DA7A9F94B40166A4DF38E9309C00DE9A683ABF94B40A93528F5C09209C0DC86ACC9AEF94B4022E758390F9209C06A21B715B1F94B400F6BE0FDA79109C07CD11E2FA4F94B403C16DBA4A29109C0DC4F21B2A3F94B40932F0D688E9109C0CBBC55D7A1F94B401BE54F0AA99109C00E709C6F9FF94B4096DE48EA4E9109C008AAEBF593F94B400F6BE0FDA79109C069D8391790F94B405B7E3BE4C19109C07D3B2E4F8CF94B4006E4011BC69309C01AFE2EC786F94B40B6114F76339309C0B697D98C78F94B40B846BA55C69509C053C433B275F94B40A629029CDE9509C0B905A62E74F94B40C0B4A84F729709C031708AD871F94B40F1F44A59869809C05E24FE7277F94B4040506EDBF79809C0F6D61B107CF94B4016ED3BD0549909C04DB450D77FF94B40C676AD73C29A09C069CFC02385F94B401000C1C1839B09C0A2C15C4189F94B40BA336EC5599C09C0245289A18BF94B402F1BF8ACC69D09C0CBF21A608BF94B40835D0311989D09C0560BEC3191F94B40","land"
229,"Waverley Station",55.951727,-3.191506,NULL,"pg12472",NULL,NULL,"0101000020E6100000F7E6374C348809C02FDCB930D2F94B40",NULL,NULL
239,"Greyfriars Church",55.9466769,-3.1926782,NULL,"pg5158",NULL,NULL,"0101000020E610000099373DDE9A8A09C078B06AB52CF94B40","0103000020E6100000010000000900000099373DDE9A8A09C078B06AB52CF94B40E27668588C8A09C004087A0327F94B4007D15AD1E68809C0BCDFB25428F94B4059840772F58809C06B44300E2EF94B409B7FAAC07F8909C0AD7B759F2DF94B40993FF042848909C00BDA9A632FF94B409861ED39FA8909C0EE08A7052FF94B404DA83BAAF58909C054EEF4392DF94B4099373DDE9A8A09C078B06AB52CF94B40","building"
243,"Duddingstone",55.9420116,-3.1506163,NULL,"pg3647",NULL,NULL,"0101000020E6100000C9F49551763409C0F0390BD693F84B40","0103000020E61000000100000043000000C9F49551763409C0F0390BD693F84B400CF038A0003509C07F50172994F84B40F3C3AD275F3509C067CCC93093F84B40FDB6CC8EF93509C039549D1F90F84B408C8BFE2B863609C0895FB1868BF84B40305118EF223709C021F5E85784F84B408EE0EB10A43709C04388D0AD7CF84B408DCD339B6C3809C0E2C6D22C75F84B407381CB63CD3809C0A91CEE7E70F84B40738EF0AC933909C09DA27E726FF84B400163224A203A09C02B291CE670F84B40EA5E82AED83A09C0E2C6D22C75F84B40CB8FAE88503B09C07C0F971C77F84B4069D25C5D043C09C09EC59CB179F84B40F123230CA83C09C02DDCA8047AF84B40060253BC803D09C076AE83DE76F84B405B0C1EA67D4309C0135F926F5BF84B402453F4763A4609C034AAC25554F84B403E40F7E5CC4609C00A16E2EC31F84B40B212F3ACA42509C02C68B51BD8F74B409ACC785BE92509C0F8359204E1F74B40FB9BAB41F32409C0BB59283EE3F74B40770FD07D392309C06DCA15DEE5F74B40A2CF4719712109C0D28F8653E6F74B40CFB7AA91022009C0CC762A85E5F74B407013A4085F1E09C0B53A94FCE3F74B40242DF070961D09C02153E34AE2F74B40B2ECEEA6001D09C0F9F31208E0F74B409430D3F6AF1C09C0ED79A3FBDEF74B40EF71A609DB0F09C0FE542646E0F74B404A6249B9FB0C09C0E71890BDDEF74B40B7EEE6A90E0909C03D3D00F3DAF74B406372B4F4B20709C0C3E050AEDFF74B409A16ABBCD30309C01FD1A9D0E5F74B4094426A2453FF08C0EDAAF69FEBF74B4091B6F1272AFB08C00A48A066EDF74B409A1B1DA1B0F508C09DE799A8EFF74B40DF008E9834F108C043F28414F2F74B406914371378EC08C0716AB125F5F74B4024DEF0715CEC08C095F661180BF84B402DA924FC9CEC08C0931E865627F84B40D6CF51FD39EB08C03038393245F84B40FF6959AD02EB08C04359F8FA5AF84B40D6CF51FD39EB08C094F2FF4F6AF84B405E013BEDDFEB08C0515C9F8378F84B40973ECFFAEFEC08C0AE02C64494F84B402DCB7CAC85EE08C0C9A2FA18BDF84B400553CDACA5F008C022516859F7F84B40B773AB3132F208C080AD5CB928F94B4097C62FBC92F408C0FF7AE0BE69F94B40FE20376854F508C0A63B99C981F94B403873FEDC86F708C0FF7AE0BE69F94B408B04094092F808C028FF493261F94B40C5A7A55E5CFF08C0C51A2E724FF94B400F327F3B3F0B09C0E126A3CA30F94B40978C63247B0409C042AA72EB7FF94B40FE2D5CB11A0609C0FABE6EC78AF94B40C754B07C4C0A09C0211109956EF94B402AA09ADC390E09C066A8E56267F94B4010C8CAD4C90E09C036E4446051F94B402DB29DEFA71609C07F068A0E37F94B40325AA20E861509C0C111EEDF06F94B402619390B7B1A09C01A14724AE5F84B40D2037A3C882809C0F1AD5978A8F84B400FBA84436F3109C028A14F3F03F94B408491A861093509C0B612BA4BE2F84B40C9F49551763409C0F0390BD693F84B40","neighbourhood"
247,"Forth",56.054591,-3.718683,NULL,"pg2",NULL,NULL,"0101000020E6100000838769DFDCBF0DC0F6D37FD6FC064C40",NULL,NULL
251,"Harmony House",55.930155,-3.204209,NULL,"pg5353",NULL,NULL,"0101000020E61000001364045438A209C0FE9AAC510FF74B40",NULL,NULL
253,"Water of Leith",55.9794536,-3.1711848,NULL,"pg12428",NULL,NULL,"0101000020E61000001294EC22965E09C088F94DBC5EFD4B40","0103000020E610000001000000720000001294EC22965E09C088F94DBC5EFD4B4065355D4F745D09C072C3EFA65BFD4B4061DD7877645C09C0A9B40FC358FD4B401F7B6242715C09C086CABF9657FD4B40E0C7878F3E5C09C0F152A00557FD4B40CEDF8442045C09C0F436363B52FD4B405595C7E41E5C09C03DADECCC4EFD4B40992F8A79B15B09C01F01929F43FD4B4059220670695B09C0B3D4D57844FD4B40BAE46EC61F5B09C0B15D90E33DFD4B40AEB9A3FFE55A09C061AB5F4436FD4B4042B28009DC5A09C0CD1FD3DA34FD4B407DFDB561B95A09C090C4268D2CFD4B40D653ABAFAE5A09C06985330928FD4B40AAC596D4BF5A09C09EE0ACD227FD4B40B33918FBDC5A09C0912342C81EFD4B4025F1A8E7935B09C0C8B7770DFAFC4B40C7511443CD5B09C0ACCA19E5F4FC4B406DF0749DFC5C09C0DE57E542E5FC4B40BAAF1413E55C09C06D5A84BDE4FC4B4094032CA85E5D09C08E8B0F58DEFC4B40AF100CD6EE5D09C038E22428D9FC4B40806C4892D65E09C0A0D91AB6D2FC4B408A9125732C5F09C08F464FDBD0FC4B40C8D2872EA85F09C01EEDC90DD0FC4B4005EFF5FFBB5F09C054D27943D0FC4B40279710BDD65F09C0EE4E88CAD0FC4B404DDC8541F45F09C0A1DF5229D1FC4B401F2B9DB4156009C0EEAAAC12D1FC4B40C03C64CA876009C0D1217024D0FC4B4074DF7BC9106109C019D46D3FCFFC4B40DE5C5727C26109C0CC6A7011CEFC4B4051E740C5276309C086C4E2DCCBFC4B40FAEDEBC0396309C009D748B7CAFC4B40977730BD586309C0DADCE22BCBFC4B40DC4603780B6409C0D0E7ED19D3FC4B40A032FE7DC66509C01794B3C1D3FC4B4019D46D3FCF6509C0B6AD1C10D7FC4B40C1D4850E706709C037C87FDCD9FC4B40E50B5A48C06809C09B11EF4ADCFC4B405531957EC26909C0D13E56F0DBFC4B40D0D03FC1C56A09C052088959D4FC4B401470743A356C09C01465259CCCFC4B4001D99024AD6D09C042D4D8B9C4FC4B4043AF9A42426F09C07B61D79BBDFC4B40385F364B137009C09118F329B6FC4B4019A831C62C7009C06737E96CB7FC4B40D5E0C7E2487109C0179925A6B0FC4B407EAA0A0DC47209C09F8724C4A6FC4B40F86B578DCA7209C083F0B270A3FC4B4095E87640237209C0B0A1E58A9CFC4B4057AF22A3037209C099EF856E9BFC4B403DFCEBCB887109C0D705723F96FC4B409C02F456B87009C00FFDC9CE91FC4B402D5C5661337009C0E06AF8718FFC4B4073AA6BA3F06F09C011E15F048DFC4B407353B93FCD6F09C012D32A9F8AFC4B40A9407793297009C04E05813A8AFC4B40E3C798BB967009C00B3895568DFC4B40916BF9371E7209C0331B649291FC4B40F9DDCF84817209C0E4439AC294FC4B4014CBD2F3137309C06C97361C96FC4B4088F4DBD7817309C0E360808EA0FC4B404FCC7A31947309C075EED176A7FC4B40FB3A70CE887209C0A69BC420B0FC4B4002203878707109C0F60B76C3B6FC4B400FA848CF3E7009C075E61E12BEFC4B40233F2CE5C66E09C0BE8D2848C7FC4B4025975A4AF16C09C0D02FA589D2FC4B401FE7EC53446C09C0EC223B25D6FC4B40CCF67C282C6C09C0DA8937D7D5FC4B40ECB078A0046C09C0C16F438CD7FC4B406D67A906AB6B09C00872F508DAFC4B40FA5D7DE13A6B09C05AAC9795DCFC4B400B4E33935E6A09C0FE542646E0FC4B403DD34B8C656A09C0C8B1F50CE1FC4B40613F7A79F06909C06150A6D1E4FC4B4052F98D65B06809C07331618FE4FC4B40D8F5662F366809C09DB00E91E4FC4B401B4641F0F86609C0E0354305E2FC4B403E0EDEB29E6509C041AC4896DDFC4B401A040C81126509C04F4CCDD4DAFC4B403991AA37B46209C002E3CFA6D9FC4B4037E0F3C3086109C0DDBEFD6FDBFC4B401A0AE93A9E6009C02F55C444DEFC4B40E9F6ED7FDB5E09C0A31122CFE4FC4B40777C201E2E5E09C09529E620E8FC4B40812040868E5D09C080BA8102EFFC4B40FDC79D2D7B5D09C0D3D28151EEFC4B40461F98480E5D09C0FD4003FBF9FC4B4025B44016FD5C09C06C2CBC26FFFC4B40AA903C21855C09C0305F03C70AFD4B408B975DE62A5C09C07D13F9E417FD4B40FD21ECCA1D5C09C03B246BC317FD4B40EDB36F93F65B09C0D38ED1F01CFD4B40E1044B1A485C09C0D3742CA51DFD4B40631A3C026E5C09C06D47270120FD4B40E42F2DEA935C09C0D1C4E00621FD4B40BB134779415F09C0008BFCFA21FD4B40BC653D6B6D6009C0D795856522FD4B407E46D8A6676009C05E11FC6F25FD4B409E9CFC71565F09C011EA7D3E25FD4B40786748707E5E09C0B78A0FFD24FD4B40942D37BD305E09C07CB4DDA925FD4B4065CEE9680B5E09C0CE50DCF126FD4B40051F39888C5D09C022FC8BA031FD4B4029FFFFA4465D09C05CF45F3134FD4B40D1178C5B165D09C08CD4207134FD4B404A7F2F85075D09C0063A49A93AFD4B40DE0B827D2A5D09C0697D80A43EFD4B4008EB5AD6585D09C0375D05E742FD4B40D1178C5B165D09C09CACACC843FD4B40B58B69A67B5D09C0F043EF9E4DFD4B401294EC22965E09C088F94DBC5EFD4B40","waterway"
254,"Dean Cemetery",55.950909,-3.222725,NULL,"pg3315",NULL,NULL,"0101000020E61000004703780B24C809C06D3CD862B7F94B40",NULL,NULL
255,"Heart of Midlothian",55.9495655,-3.1914772,NULL,"pg5457",NULL,NULL,"0101000020E6100000ED6FBF32258809C077F4BF5C8BF94B40",NULL,NULL
257,"Corstorphine",55.9446703,-3.2817379,NULL,"pg2659",NULL,NULL,"0101000020E61000008959D4CCFF400AC05200D6F4EAF84B40","0103000020E6100000010000002E0000007C7E18213C3A0AC0963325A314FA4B40A38E33F21E2C0AC0AB6A93D453FA4B40F5E0496650280AC0CEF3F11A05FA4B40311C19F55A2A0AC055940156FDF94B40DCFDE0325D1E0AC047167A0E76F94B4074FE37407A140AC09ED733DF1CF94B402A858ABB8B110AC03AA9D491C8F84B405CF40478C1160AC04E8A45C2ADF84B40E92EE46C951B0AC01DE38A8BA3F84B40EFC0A50815210AC0FBA24E8AA0F84B4018FA7145731E0AC01B5D4A0279F84B40FBCBEEC9C3220AC03D3D5BAC4DF84B40E6A7829BD6270AC013BDE71B2CF84B40A28F430E5B340AC0B5E276C311F84B407DD580F7443D0AC0681FD03EFBF74B40FBAA01EF894A0AC07F7A7DF7D8F74B40A64CC52176510AC03B922639BBF74B40385ECB7564560AC04A5A965412F84B400B41B39025580AC08ECC237F30F84B40F1D7648D7A580AC0D6B5ACB13AF84B405F460C96455C0AC055849B8C2AF84B403DBA6CCF87620AC0D6B5ACB13AF84B4040A8E6CD3C640AC0926B54F190F84B40D3E98A636E580AC0757808E3A7F84B40BC6EB65E785A0AC04948A46DFCF84B408192020B605A0AC045E5153E11F94B4043EF4394E55A0AC046D26EF431F94B408BCC1253D85B0AC019C91EA166F94B4039B5334C6D590AC0847F113466F94B40B334A61600590AC013EF004F5AF94B40E646EC6EF9530AC0FA72B0485DF94B40BD55D7A19A520AC0B1169F0260F94B40B4E4F1B4FC500AC032BB383B63F94B403D93A23AC24E0AC06B03C12D69F94B40A207E34CB84C0AC07554DA8761F94B4073936291704B0AC0E08096AE60F94B4058D3ABB7BC480AC084F5DAC765F94B409F5912A0A6460AC01953550D67F94B40A73CBA1116450AC032456FA763F94B40046564DA48430AC03D821B295BF94B407771D17FC5400AC079B768B74CF94B40B842B346983D0AC018C8581245F94B40F4F7F7BE5D3B0AC0ECD33B269CF94B4087E0B88C9B3A0AC0A5EC3E11D5F94B40CD4BB49A643A0AC0EBA7FFACF9F94B407C7E18213C3A0AC0963325A314FA4B40","suburb"
258,"Linlithgow",55.97748,-3.585477,NULL,"pg6688",NULL,NULL,"0101000020E6100000467BBC900EAF0CC03E3F8C101EFD4B40",NULL,NULL
442,"Argyle Place",55.939,-3.1915,NULL,"pg363",NULL,NULL,"0101000020E6100000D578E926318809C0D578E92631F84B40",NULL,NULL
443,"Regent Street",55.9533,-3.1115,NULL,"pg9439",NULL,NULL,"0101000020E61000003108AC1C5AE408C06EA301BC05FA4B40",NULL,NULL
450,"Assembly Rooms",56.001808,-2.51397,NULL,"pg420",NULL,NULL,"0101000020E61000003F00A94D9C1C04C0826F9A3E3B004C40",NULL,NULL
498,"Buckstone",55.9099122,-3.2113993,NULL,"pg1612",NULL,NULL,"0101000020E6100000A82DBF1DF2B009C09F9DC20078F44B40",NULL,NULL
526,"Stockbridge",55.957963,-3.2094115,NULL,"pg11044",NULL,NULL,"0101000020E61000001C40BFEFDFAC09C097E315889EFA4B40","0103000020E6100000010000002100000018C27B58B9B109C0E61368661CFB4B40F844E8B177B009C0663C009821FB4B40795D1A1AAAAD09C0289CDD5A26FB4B40D59D825726A709C0043F051B32FB4B40A85FD85020A209C0A886A2E5E5FA4B40241F0599AEA109C043763980D9FA4B402E2D3421F79E09C003F7F2F1BFFA4B40C12A2856579F09C0357392F7BBFA4B40CAABCEC53AA009C0C04B5FBEABFA4B403201BF4692A009C0578D6F39A8FA4B40D305065ACB9E09C0BC26FFEE78FA4B40C5234CACE79F09C03EA3BE767AFA4B4036D5496C2DA209C03D2185FC7DFA4B40855FEAE74DA509C08DD6AC8E77FA4B4039FC242D4BAA09C01401F33570FA4B40455156C2C9AC09C0C4B5DAC35EFA4B4089F08A3B39AE09C0F043EF9E4DFA4B4083B4102E2EAF09C01E7C17A53AFA4B400CA2FF2FE8AE09C0F5108DEE20FA4B409BCB683FADAD09C04A743BA011FA4B409E1095A185AF09C08D49DAE8F7F94B40C7F65AD07BB309C081423D7D04FA4B406707019E59B709C02D697BAAF9F94B401F1FE340FEB809C0A91D59541FFA4B40CFB06202C8BA09C058FE21A23DFA4B40BE83447F0DBD09C09DCC898741FA4B4080CA428534C409C05B9544F641FA4B40144438C192C609C0CDB2823A40FA4B40104C7F40B1CF09C05ECF21BAB1FA4B40F8E52730F8BF09C0F4C308E1D1FA4B4016B2A9A91BBE09C05AA95615D0FA4B405F16C90D75BE09C0C1B5C99706FB4B4018C27B58B9B109C0E61368661CFB4B40","neighbourhood"
527,"Danube Street",55.9568,-3.212,NULL,"pg3287",NULL,NULL,"0101000020E61000001904560E2DB209C00A68226C78FA4B40",NULL,NULL
528,"Princes Street",55.9511,-3.2014,NULL,"pg9128",NULL,NULL,"0101000020E6100000B1506B9A779C09C0E09C11A5BDF94B40",NULL,NULL
535,"Swanston",55.8956657,-3.2181884,NULL,"pg11196",NULL,NULL,"0101000020E6100000BAEE528FD9BE09C011D3742CA5F24B40","0103000020E61000000100000007000000BAEE528FD9BE09C011D3742CA5F24B40EE30DC6FA3C709C016E357079BF24B40D4939E8E6CC309C0B0A5EC99CAF14B40404173E7D3B409C0ADB2A5FDC5F14B40DA9486753EB709C01887E93180F24B40F72576C828BA09C037D5A425A0F24B40BAEE528FD9BE09C011D3742CA5F24B40","hamlet"
537,"Market Street",55.942721,-3.066249,NULL,"pg7147",NULL,NULL,"0101000020E61000004224438EAD8708C04F20EC14ABF84B40",NULL,NULL
538,"Heriot Row",55.9553,-3.2023,NULL,"pg5504",NULL,NULL,"0101000020E6100000AED85F764F9E09C035EF384547FA4B40",NULL,NULL
539,"Moray Place",55.9541541,-3.2090472,NULL,"pg7549",NULL,NULL,"0101000020E61000001F903AF020AC09C0126CB7B821FA4B40","0103000020E610000001000000280000001F903AF020AC09C0126CB7B821FA4B403E89192B7BAC09C0FA7FD59123FA4B4052CEBCC1BCAC09C0EDCBE37A25FA4B4043684EA8F1AC09C04B862D8727FA4B405210977730AD09C03DCC03FD2AFA4B40803221414CAD09C0E3A8DC442DFA4B407055230560AD09C0E2B611AA2FFA4B40E0F9A0C26CAD09C0ECE291D332FA4B40FA4D171868AD09C014984EEB36FA4B4058079B9548AD09C005F291393BFA4B4077A1B94E23AD09C0F24C1E053EFA4B406E10525CFAAC09C00F74FE3740FA4B40D2890453CDAC09C04986771442FA4B40B84A66AB81AC09C013DD0E6844FA4B40C6562B6E37AC09C0DC4D4B0746FA4B406FE12F1CBEAB09C04CBB3DAD47FA4B409CDEC5FB71AB09C09439F13048FA4B408A9F104B14AB09C09467035548FA4B403AB58E05E0AA09C0403B962D48FA4B40C822F20291AA09C0FFC1D19F47FA4B40D0717F3F46AA09C0CAF6C6B546FA4B40EE940ED6FFA909C0F4D7D07245FA4B403DA9407793A909C0DECF848142FA4B40CA13AD8152A909C009E5D8D53FFA4B4013190C642CA909C0633612B23DFA4B4080CC73E904A909C0B20DDC813AFA4B408C0C175EEEA809C0AEE64A4E37FA4B40EFBC9EF9E6A809C02166E54D34FA4B4099A66329EDA809C046BE011C31FA4B4031766792FDA809C0EE505E752EFA4B40267387A81DA909C0B4CE53782BFA4B40851733784EA909C02149FF8128FA4B40C9A42B7D8DA909C00A9DD7D825FA4B40530EC1CCD2A909C0CA294BBE23FA4B4069931EE10FAA09C03099CF5E22FA4B405F5E807D74AA09C0319F07D220FA4B4010108244C9AA09C0613D491520FA4B404414387E4DAB09C0315D88D51FFA4B40A9633A19C1AB09C00DC9247E20FA4B401F903AF020AC09C0126CB7B821FA4B40","land"
540,"Broughton Place",55.9587,-3.1887,NULL,"pg1463",NULL,NULL,"0101000020E6100000A60A4625758209C06D567DAEB6FA4B40",NULL,NULL
544,"Cauldhame Farm",55.961776,-3.583041,NULL,"pg2105",NULL,NULL,"0101000020E61000002DD1596611AA0CC0F209D9791BFB4B40",NULL,NULL
547,"Muirend",55.9217611,-3.4451248,NULL,"pg7732",NULL,NULL,"0101000020E6100000BB1B55979D8F0BC0CC9C8944FCF54B40",NULL,NULL
551,"Frederick Street",55.9529,-3.2004,NULL,"pg4573",NULL,NULL,"0101000020E61000007CF2B0506B9A09C0E02D90A0F8F94B40",NULL,NULL
552,"Queen Street",55.9546,-3.2002,NULL,"pg9208",NULL,NULL,"0101000020E61000000B462575029A09C07C61325530FA4B40",NULL,NULL
555,"Cowgate",55.9487,-3.1876,NULL,"pg2719",NULL,NULL,"0101000020E610000039D6C56D348009C08CDB68006FF94B40",NULL,NULL
556,"Prince's Street",55.9511,-3.2014,NULL,"pg9129",NULL,NULL,"0101000020E6100000B1506B9A779C09C0E09C11A5BDF94B40",NULL,NULL
564,"Canongate",55.9523547,-3.1761031,NULL,"pg1872",NULL,NULL,"0101000020E610000033CBF9BDA86809C0905841C2E6F94B40",NULL,NULL
567,"Princes Street",55.9518,-3.1985,NULL,"pg9130",NULL,NULL,"0101000020E61000004A0C022B879609C0992A1895D4F94B40",NULL,NULL
571,"Niddry Mains",55.959562,-3.448216,NULL,"pg8119",NULL,NULL,"0101000020E6100000FB592C45F2950BC0FF3D78EDD2FA4B40",NULL,NULL
584,"Royal Scottish Academy",55.9518634,-3.1964118,NULL,"pg9749",NULL,NULL,"0101000020E610000050638C59409209C033A1EEA8D6F94B40",NULL,NULL
587,"Edina",55.949428,-3.192704,NULL,"pg4059",NULL,NULL,"0101000020E610000092770E65A88A09C00EF450DB86F94B40",NULL,NULL
686,"Haymarket",55.9443862,-3.2187438,NULL,"pg5446",NULL,NULL,"0101000020E6100000439FD9BFFCBF09C098E5A1A5E1F84B40",NULL,NULL
691,"Leith Walk",55.9618,-3.1804,NULL,"pg6554",NULL,NULL,"0101000020E61000005396218E757109C07AA52C431CFB4B40",NULL,NULL
694,"Edinburgh Academy",55.960711,-3.205462,NULL,"pg4016",NULL,NULL,"0101000020E6100000E690D442C9A409C028F4FA93F8FA4B40",NULL,NULL
